"","x"
"1",""
"2",""
"3","제목 : 11년04월03일(일)  제 1경주"
"4",""
"5","(서울) 제24일 1200M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세이상                    날씨:맑음 주로:건조  (4%)"
"7","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1   10  쌩쌩             한     수     4    56.0   오경환 천창기   김종욱           "
"13","  2    2  매직넘버         한     거     4    56.0   김동균 안해양   윤영기           "
"14","  3    9  스윙맘보         한     암     4    54.0   박병윤 박흥진   (주)늘푸른목장   "
"15","  4    8  핫탭스타         한(포) 암     4    51.0   김정준 김학수   안영환           "
"16","  5    7  매직초이스       한     암     4    51.0   김혜선 지용훈   박시용           "
"17","  6   12  레이디로드       한     암     4    54.0   허재영 천창기   강종우           "
"18","  7    1  퍼펙트카         한     수     3    52.0   장추열 배대선   이승근           "
"19","  8    4  버스터빌리       한     거     3    52.0   박상우 김일성   조창규           "
"20","  9    5  우노미사일       한(포) 거     4    56.0   김석봉 정지은   김지훈           "
"21"," 10    6  기린으뜸         한     암     4    54.0   지하주 김순근   김동호           "
"22"," 11    3  산록도로         한     거     4    56.0   유상완 김점오   강종우           "
"23"," 12   11  알드라이크       한(포) 암     4    54.0   양희진 김문갑   박성구           "
"24","────────────────────────────────────────"
"25","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"26","────────────────────────────────────────"
"27","  1   10  쌩쌩             441( -1) 1:18.3            5-  -  - 4- 3- 2"
"28","  2    2  매직넘버         435( -4) 1:18.5  1         1-  -  - 1- 1- 1"
"29","  3    9  스윙맘보         441(+11) 1:19.1  3        10-  -  - 7- 5- 3"
"30","  4    8  핫탭스타         398( +1) 1:19.1  ½        9-  -  -10- 9- 6"
"31","  5    7  매직초이스       530( +9) 1:19.2  목        4-  -  - 3- 4- 5"
"32","  6   12  레이디로드       476( -5) 1:19.3  ½        8-  -  - 9-10- 7"
"33","  7    1  퍼펙트카         449( -3) 1:19.3  머리      6-  -  - 8- 8- 8"
"34","  8    4  버스터빌리       444( +2) 1:19.4  ¾        3-  -  - 2- 2- 4"
"35","  9    5  우노미사일       442( +3) 1:20.0  3        11-  -  -11-11-11"
"36"," 10    6  기린으뜸         430( +5) 1:20.2  1         7-  -  - 6- 7- 9"
"37"," 11    3  산록도로         414( +2) 1:20.6  2½       2-  -  - 5- 6-10"
"38"," 12   11  알드라이크       455( -4) 1:20.7  ¾       12-  -  -12-12-12"
"39","────────────────────────────────────────"
"40","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"41","────────────────────────────────────────"
"42","  1   10   39.0    0:14.3                  0:26.4  0:45.8  13.3      35.1    4.9"
"43","  2    2   39.5    0:14.2                  0:26.1  0:45.7  13.5      39.4    4.3"
"44","  3    9   39.5    0:14.7                  0:26.8  0:46.2  13.6     126.6    9.2"
"45","  4    8   39.0    0:14.7                  0:27.2  0:46.5  13.4      22.4    3.6"
"46","  5    7   39.8    0:14.3                  0:26.4  0:46.1  13.6      28.1    3.6"
"47","  6   12   39.4    0:14.6                  0:27.0  0:46.5  13.6      66.0   10.0"
"48","  7    1   39.4    0:14.5                  0:27.0  0:46.5  13.2       1.2    1.1"
"49","  8    4   40.0    0:14.3                  0:26.4  0:45.8  13.8      11.2    2.1"
