"","x"
"1",""
"2",""
"3","제목 : 11년02월13일(일)  제 1경주"
"4",""
"5","(서울) 제10일 1300M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세이상                    날씨:맑음 주로:건조  (3%)"
"7","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1    5  승승만승         한     수     3    54.0   박태종 박희철   신영식           "
"13","  2   13  반야봉           한     암     4    54.0   지하주 김순근   제주축산개발     "
"14","  3    6  대화랑           한     수     3    54.0   김철호 정지은   김지훈           "
"15","  4    3  헌팅타임         한(포) 거     3    54.0   최범현 김점오   장석영           "
"16","  5   14  뉴마이티         한     수     3    54.0   문세영 김호     이상홍           "
"17","  6    1  슈퍼스타         한     수     3    54.0   이상혁 박대흥   남승현           "
"18","  7   10  두솔장군         한     수     3    54.0   문정균 임봉춘   이선종           "
"19","  8   12  무브먼트         한     수     3    54.0   조인권 김호     박성구           "
"20","  9   11  맥궁             한     수     4    56.0   김동철 지용철   곽태훈           "
"21"," 10    2  매직넘버         한     거     4    52.0   박종현 안해양   윤영기           "
"22"," 11    9  카리브           한     수     3    54.0   윤영민 최상식   김경민           "
"23"," 12    8  메니피매직       한     암     3    53.0   정평수 지용훈   남기태           "
"24"," 13    4  마이에너지       한     수     3    54.0   부민호 최혜식   박종률           "
"25"," 14    7  한혈천검         한     암     3    53.0   하마다 서인석   서정훈           "
"26","────────────────────────────────────────"
"27","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"28","────────────────────────────────────────"
"29","  1    5  승승만승         468( +2) 1:25.6            1-  -  - 1- 1- 1"
"30","  2   13  반야봉           475(-10) 1:25.9  1½      10-  -  -10- 8- 5"
"31","  3    6  대화랑           525( +2) 1:26.1  1½       3-  -  - 3- 3- 2"
"32","  4    3  헌팅타임         454( -5) 1:26.4  1¾      14-  -  -14-10- 7"
"33","  5   14  뉴마이티         453( -3) 1:26.5  목       11-  -  - 4- 4- 4"
"34","  6    1  슈퍼스타         485( +7) 1:26.6  ½        9-  -  -11-12-10"
"35","  7   10  두솔장군         475( -1) 1:26.8  1¼       2-  -  - 2- 2- 3"
"36","  8   12  무브먼트         468( -2) 1:27.0  1         7-  -  - 7- 7- 8"
"37","  9   11  맥궁             470( -4) 1:27.1  ½        5-  -  - 5- 5- 6"
"38"," 10    2  매직넘버         447( -3) 1:27.4  1¾      12-  -  -12-14-14"
"39"," 11    9  카리브           475( -8) 1:27.6  1½       6-  -  - 8- 9-11"
"40"," 12    8  메니피매직       442(-12) 1:27.7  ½        4-  -  - 6- 6- 9"
"41"," 13    4  마이에너지       473(-10) 1:28.2  3        13-  -  -13-13-12"
"42"," 14    7  한혈천검         479( -4) 1:28.4  ¾        8-  -  - 9-11-13"
"43","────────────────────────────────────────"
"44","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"45","────────────────────────────────────────"
"46","  1    5   39.9    0:13.7                  0:32.2  0:52.6  13.9       1.4    1.2"
"47","  2   13   39.1    0:14.6                  0:33.4  0:53.6  13.2      14.6    2.0"
"48","  3    6   40.0    0:13.9                  0:32.5  0:52.9  14.0      15.8    2.8"
"49","  4    3   39.1    0:16.6                  0:34.2  0:53.7  13.5       8.1    1.7"
"50","  5   14   40.4    0:14.6                  0:32.5  0:52.9  14.2      50.8    9.9"
