"","x"
"1",""
"2",""
"3","제목 : 11년01월30일(일)  제 1경주"
"4",""
"5","(서울) 제 8일 1300M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세이상                    날씨:맑음 주로:건조  (3%)"
"7","순위상금: 14,575천원   6,050천원   3,575천원   1,925천원   1,375천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1   13  천사의날개       한     암     5    55.0   박병윤 하재흥   이용대           "
"13","  2   10  나팔수선         한     암     4    54.0   정기용 최영주   반승일           "
"14","  3   11  매직초이스       한     암     4    51.0   김혜선 지용훈   박시용           "
"15","  4    9  쌩쌩             한     수     4    56.0   문정균 천창기   김종욱           "
"16","  5    2  기린으뜸         한     암     4    54.0   지하주 김순근   김동호           "
"17","  6    7  감동의빛         한     수     3    54.0   김동철 지용철   최성룡           "
"18","  7   12  코리아챔프       한     수     3    54.0   박태종 박흥진   (주)늘푸른목장   "
"19","  8    4  뉴금성           한(포) 거     4    56.0   황순도 김일성   조창규           "
"20","  9   14  터프런           한     수     3    54.0   김철호 김호     김휘남           "
"21"," 10    6  핑크팬더         한     수     3    54.0   부민호 서정하   김선교           "
"22"," 11    1  튼튼제일         한     암     4    54.0   이동국 손영표   유무성           "
"23"," 12    5  우리야           한     거     3    51.0   장추열 배대선   변영남           "
"24"," 13    8  순옥이           한     암     4    54.0   이기회 최상식   권도윤           "
"25"," 14    3  삼복             한     암     4    54.0   하마다 임봉춘   민홍기           "
"26","────────────────────────────────────────"
"27","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"28","────────────────────────────────────────"
"29","  1   13  천사의날개       449( +0) 1:26.0           11-  -  - 8- 9- 2"
"30","  2   10  나팔수선         460( +0) 1:26.1  1         5-  -  - 4- 3- 1"
"31","  3   11  매직초이스       527( -6) 1:26.8  4        10-  -  -12-12- 9"
"32","  4    9  쌩쌩             439( +5) 1:26.8  머리      6-  -  - 9- 8- 6"
"33","  5    2  기린으뜸         428( +0) 1:26.9  목       13-  -  -13-13-10"
"34","  6    7  감동의빛         443( -9) 1:27.4  3         9-  -  -11-11-12"
"35","  7   12  코리아챔프       485( -3) 1:27.4  목        7-  -  - 6- 5- 5"
"36","  8    4  뉴금성           409( -5) 1:27.6  1¼      12-  -  -10-10- 8"
"37","  9   14  터프런           501(+10) 1:28.1  2½       8-  -  - 7- 6- 7"
"38"," 10    6  핑크팬더         497( -4) 1:28.2  ¾        3-  -  - 3- 4- 4"
"39"," 11    1  튼튼제일         446( -1) 1:28.4  1         1-  -  - 1- 1- 3"
"40"," 12    5  우리야           465( +1) 1:28.8  2        14-  -  -14-14-14"
"41"," 13    8  순옥이           454( -2) 1:29.1  2         4-  -  - 5- 7-11"
"42"," 14    3  삼복             403( +1) 1:29.2  ¾        2-  -  - 2- 2-13"
"43","────────────────────────────────────────"
"44","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"45","────────────────────────────────────────"
"46","  1   13   40.0    0:14.4                  0:32.6  0:53.1  13.2       3.9    1.8"
"47","  2   10   40.6    0:14.0                  0:32.2  0:52.6  13.6      31.5    8.0"
"48","  3   11   40.3    0:14.4                  0:33.1  0:53.5  13.4      17.0    3.5"
"49","  4    9   40.7    0:14.2                  0:32.7  0:53.1  13.5       8.2    2.1"
"50","  5    2   40.1    0:14.6                  0:33.6  0:53.8  13.4      10.9    2.3"
