"","x"
"1",""
"2",""
"3","제목 : 11년06월26일(일)  제 1경주"
"4",""
"5","(서울) 제48일 1200M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세이상                    날씨:비   주로:불량  (20%)"
"7","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1    1  보아이디얼       한     수     4    56.0   김옥성 김순근   안태건           "
"13","  2    5  강손             한     거     3    54.0   박태종 박천서   이동일           "
"14","  3    2  포트스타         한     수     3    54.0   정기용 천창기   이영록           "
"15","  4   10  매직라이트       한     수     3    54.0   최범현 우창구   변갑한           "
"16","  5    4  튼튼제일         한     암     4    51.0   이기웅 손영표   유무성           "
"17","  6    7  윈드위닝         한     수     3    54.0   조경호 서범석   오상철           "
"18","  7    3  레드머니         한     수     3    52.0   김혜선 김일성   일진코스메틱     "
"19","  8   11  로빈그레이스     한     암     3    53.0   신형철 김효섭   구본순           "
"20","  9   12  불꽃요정         한     암     3    53.0   이동국 신삼영   최상기           "
"21"," 10    6  산록도로         한     거     4    56.0   신대전 김점오   강종우           "
"22"," 11    8  바다리미트       한(포) 거     3    54.0   이상혁 배휴준   박정재           "
"23"," 12    9  산호세           한     암     3    53.0   서도수 황영원   고제광           "
"24","────────────────────────────────────────"
"25","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"26","────────────────────────────────────────"
"27","  1    1  보아이디얼       417( -2) 1:16.9            6-  -  - 4- 4- 3"
"28","  2    5  강손             487( -4) 1:17.2  1½       2-  -  - 3- 2- 1"
"29","  3    2  포트스타         478(-15) 1:17.3  ½        1-  -  - 2- 3- 2"
"30","  4   10  매직라이트       474( -3) 1:17.6  1¾       9-  -  - 8- 8- 6"
"31","  5    4  튼튼제일         456( +6) 1:17.6  목        7-  -  - 7- 6- 4"
"32","  6    7  윈드위닝         459( -3) 1:18.2  3        11-  -  -10- 9- 7"
"33","  7    3  레드머니         434( +0) 1:18.9  4         4-  -  - 6- 5- 8"
"34","  8   11  로빈그레이스     470( +9) 1:19.4  3         3-  -  - 1- 1- 5"
"35","  9   12  불꽃요정         464( +0) 1:19.8  2        12-  -  -12-11-10"
"36"," 10    6  산록도로         404( -4) 1:20.5  4        10-  -  -11-12-11"
"37"," 11    8  바다리미트       505(-10) 1:20.7  1¼       5-  -  - 5- 7- 9"
"38"," 12    9  산호세           409(+10) 1:21.4  4         8-  -  - 9-10-12"
"39","────────────────────────────────────────"
"40","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"41","────────────────────────────────────────"
"42","  1    1   39.2    0:14.1                  0:25.4  0:44.2  13.4      15.1    2.7"
"43","  2    5   39.7    0:13.9                  0:25.2  0:43.7  14.0       1.2    1.1"
"44","  3    2   39.8    0:13.9                  0:25.0  0:44.0  13.8      10.0    2.0"
"45","  4   10   39.2    0:14.2                  0:26.0  0:44.7  13.6      24.8    2.3"
"46","  5    4   39.2    0:14.1                  0:26.0  0:44.7  13.7      21.4    3.7"
"47","  6    7   39.4    0:14.8                  0:26.4  0:45.0  13.9      16.3    2.3"
"48","  7    3   40.5    0:14.0                  0:26.0  0:44.7  14.3      57.3    4.4"
"49","  8   11   42.1    0:13.9                  0:24.9  0:43.7  15.4      10.9    2.3"
