"","x"
"1",""
"2",""
"3","제목 : 11년02월26일(토)  제 1경주"
"4",""
"5","(서울) 제13일 1300M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세이상                    날씨:맑음 주로:건조  (3%)"
"7","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1    8  승리의함성       한     암     3    53.0   최원준 지용철   황의영           "
"13","  2    4  매직버드         한     암     4    50.0   김정준 김학수   안영환           "
"14","  3    1  천지광채         한     수     3    54.0   박을운 구자흥   송숙자           "
"15","  4    7  위너헌터         한     암     3    53.0   오경환 박대흥   류순곤           "
"16","  5    6  카이트           한     암     4    51.0   김혜선 서홍수   김지영           "
"17","  6   10  황금캡틴         한     거     3    54.0   한성열 김순근   원흥순           "
"18","  7    3  코리아챔프       한     수     3    52.0   박시천 박흥진   (주)늘푸른목장   "
"19","  8   13  파이널퀸         한     암     4    50.0   이강서 안병기   이건행           "
"20","  9    9  터프런           한     수     3    54.0   조인권 김호     김휘남           "
"21"," 10   11  스카이디바       한     암     4    54.0   하마다 김효섭   박재율           "
"22"," 11    2  프리랜드         한     암     4    54.0   박병윤 하재흥   우순근           "
"23"," 12   14  윙스톰           한     암     4    54.0   정평수 지용훈   하광호           "
"24"," 13   12  우리야           한     거     3    51.0   장추열 배대선   변영남           "
"25"," 14    5  미스제이드       한(포) 암     4    54.0   부민호 서정하   김선교           "
"26","────────────────────────────────────────"
"27","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"28","────────────────────────────────────────"
"29","  1    8  승리의함성       487( +1) 1:25.3            7-  -  - 2- 2- 1"
"30","  2    4  매직버드         427(-10) 1:26.1  4         4-  -  - 4- 4- 2"
"31","  3    1  천지광채         447( -1) 1:26.2  ½        3-  -  - 7- 6- 3"
"32","  4    7  위너헌터         466( -9) 1:26.4  1         6-  -  - 8- 9- 9"
"33","  5    6  카이트           450( -8) 1:26.5  ¾        5-  -  - 5- 5- 4"
"34","  6   10  황금캡틴         448(-11) 1:26.6  목       11-  -  -11-11-11"
"35","  7    3  코리아챔프       489( +4) 1:27.1  3         9-  -  -10- 8- 8"
"36","  8   13  파이널퀸         423( -3) 1:27.2  목       14-  -  -14-12-12"
"37","  9    9  터프런           508( +7) 1:27.2  머리      2-  -  - 1- 1- 5"
"38"," 10   11  스카이디바       455( +0) 1:27.2  목       10-  -  - 9-10- 6"
"39"," 11    2  프리랜드         434( -1) 1:27.5  1½       1-  -  - 3- 3- 7"
"40"," 12   14  윙스톰           415( +1) 1:27.6  ½        8-  -  - 6- 7-10"
"41"," 13   12  우리야           470( +5) 1:28.2  4        13-  -  -13-13-13"
"42"," 14    5  미스제이드       459(-15) 1:29.0  4        12-  -  -12-14-14"
"43","────────────────────────────────────────"
"44","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"45","────────────────────────────────────────"
"46","  1    8   39.2    0:14.5                  0:32.6  0:53.0  13.2       1.5    1.1"
"47","  2    4   39.8    0:14.2                  0:32.9  0:53.2  13.7       8.2    2.6"
"48","  3    1   39.5    0:14.2                  0:33.4  0:53.3  13.6       8.7    2.1"
"49","  4    7   39.3    0:14.5                  0:33.4  0:53.8  13.1     134.2   33.5"
"50","  5    6   40.2    0:14.4                  0:32.9  0:53.2  13.6      23.2    2.6"
