"","x"
"1",""
"2",""
"3","제목 : 11년03월05일(토)  제 1경주"
"4",""
"5","(서울) 제15일 1200M 국6    마령        경주명 : 일반                        "
"6","경주조건:     350점이하  3세                        날씨:맑음 주로:다습  (13%)"
"7","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"8","부가상금:      0천원       0천원       0천원"
"9","────────────────────────────────────────"
"10","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"11","────────────────────────────────────────"
"12","  1    8  샤이닝스톰       한     수     3    54.0   정기용 배휴준   이성재           "
"13","  2    5  퍼펙트카         한     수     3    51.0   장추열 배대선   이승근           "
"14","  3    7  볼트러너         한(포) 수     3    54.0   이상혁 김효섭   김영식           "
"15","  4    2  새벽날개         한     수     3    54.0   최원준 지용철   명인환           "
"16","  5    9  버스터빌리       한     거     3    52.0   박상우 김일성   조창규           "
"17","  6    3  장송             한     암     3    53.0   김귀배 임봉춘   강승연           "
"18","  7    6  동녘의힘         한     수     3    54.0   오경환 임봉춘   민홍기           "
"19","  8    4  가속돌파         한     암     3    53.0   김영진 서인석   오호극           "
"20","  9    1  더블프라다       한     암     3    49.0   유미라 박흥진   강승연           "
"21","────────────────────────────────────────"
"22","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"23","────────────────────────────────────────"
"24","  1    8  샤이닝스톰       503( -5) 1:18.4            2-  -  - 2- 2- 2"
"25","  2    5  퍼펙트카         452( +4) 1:18.7  1¾       5-  -  - 6- 5- 4"
"26","  3    7  볼트러너         484( -7) 1:18.8  ½        1-  -  - 1- 1- 1"
"27","  4    2  새벽날개         495( +3) 1:18.8  코        8-  -  - 8- 9- 6"
"28","  5    9  버스터빌리       442(-14) 1:19.3  3         7-  -  - 3- 3- 3"
"29","  6    3  장송             414( +2) 1:19.9  4         3-  -  - 4- 4- 5"
"30","  7    6  동녘의힘         481( -6) 1:20.4  2½       6-  -  - 5- 7- 7"
"31","  8    4  가속돌파         421( -4) 1:20.9  3         4-  -  - 7- 8- 8"
"32","  9    1  더블프라다       488( -2) 1:22.9  11        9-  -  - 9- 6- 9"
"33","────────────────────────────────────────"
"34","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"35","────────────────────────────────────────"
"36","  1    8   39.7    0:14.0                  0:25.9  0:45.1  13.7       3.5    1.3"
"37","  2    5   39.4    0:14.3                  0:26.3  0:45.7  13.5       1.8    1.1"
"38","  3    7   40.2    0:13.9                  0:25.7  0:45.1  14.1       5.0    1.4"
"39","  4    2   38.9    0:14.8                  0:26.6  0:46.5  13.2       7.4    1.7"
"40","  5    9   40.4    0:14.3                  0:26.0  0:45.4  14.3     129.4    9.7"
"41","  6    3   40.8    0:14.1                  0:26.1  0:45.7  14.6      33.2    3.6"
"42","  7    6   41.0    0:14.3                  0:26.1  0:46.2  14.3      60.6    5.6"
"43","  8    4   41.4    0:14.3                  0:26.4  0:46.3  14.3      71.7    7.8"
"44","  9    1   43.5    0:15.0                  0:26.6  0:45.8  16.2     130.9   15.9"
"45","────────────────────────────────────────"
"46","(복승식 배당률)"
"47","           1- 2   553.3  2- 9   311.8  4- 7   102.5  6- 9   771.1  9-10     0.0"
"48","           1- 3   902.2  2-10     0.0  4- 8    91.9  6-10     0.0  9-11     0.0"
"49","           1- 4  1386.1  2-11     0.0  4- 9  1056.9  6-11     0.0  9-12     0.0"
"50","           1- 5   191.1  2-12     0.0  4-10     0.0  6-12     0.0  9-13     0.0"
