"","x"
"1",""
"2",""
"3","제목 : 11.04.02 제 23 일  토 요일   1경주;   "
"4",""
"5"," 1200 M   출주:10두    국6   ( 350점이하        3세       )     출발:11:10"
"6"," 마령          일반      "
"7","  15,552,000원    6,048,000원    4,032,000원    1,728,000원    1,440,000원 "
"8","--------------------------------------------------------------------------"
"9"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"10","--------------------------------------------------------------------------"
"11","   1   수달장군        한    수   3  54.0    심승태    천창기  장석영              "
"12","   2   레드머니        한    수   3  52.0  △박상우    김일성  일진코스메틱        "
"13","   3   정상회의        한    수   3  54.0    문세영    하재흥  이유환              "
"14","   4   블루스테이지    한    암   3  53.0    박태종    배대선  이한목              "
"15","   5   꿈과희망        한    암   3  50.0  ▲김혜선    김점오  장석영              "
"16","   6   포천군주        한    수   3  54.0    지하주    김순근  김동호              "
"17","   7   베스트에이스    한    수   3  54.0    김동균    최상식  장재형              "
"18","   8   행복파티        한    암   3  53.0    정기용    박대흥  지원철              "
"19","   9   승리            한(포)암   3  53.0    양희진    김문갑  권혁인              "
"20","  10   토사자          한    거   3  54.0    김영진    고옥봉  포트폴리오          "
"21","--------------------------------------------------------------------------"
"22","                                                  -- 총전적--  -1년전적-"
"23"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"24","--------------------------------------------------------------------------"
"25","   1   수달장군                180    180    180    0  1   3    0  1   3"
"26","   2   레드머니                  0      0      0    0  0   6    0  0   6"
"27","   3   정상회의                  0      0      0    0  0   4    0  0   4"
"28","   4   블루스테이지              0      0      0    0  0   2    0  0   2"
"29","   5   꿈과희망                  0      0      0    0  0   3    0  0   3"
"30","   6   포천군주                  0      0      0    0  0   1    0  0   1"
"31","   7   베스트에이스              0      0      0    0  0   3    0  0   3"
"32","   8   행복파티                180    180    180    0  1   1    0  1   1"
"33","   9   승리                      0      0      0    0  0   4    0  0   4"
"34","  10   토사자                    0      0      0    0  0   2    0  0   2"
"35","--------------------------------------------------------------------------"
"36","※ 총점수 : 93년 개인마주제이후 1-3위점수          "
"37",""
"38",""
"39","제목 : 11.04.02 제 23 일  토 요일   2경주;   "
"40",""
"41"," 1200 M   출주:12두    혼4   ( 1,600점이하      3세이상   )     출발:11:35"
"42"," 마령          일반      "
"43","  17,550,000원    6,825,000원    4,550,000원    1,950,000원    1,625,000원 "
"44","--------------------------------------------------------------------------"
"45"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"46","--------------------------------------------------------------------------"
"47","   1   비더퍼스트투노  미    거   3  54.0    이기회    최혜식  박용훈              "
"48","   2   미창            뉴    거   4  57.0    오경환    정호익  백국인              "
"49","   3   밸류프라이드    미    수   3  54.0    문세영    손영표  박상선              "
"50","   4   루나캡틴        한    암   4  52.0    허재영    배휴준  정영호              "
"51","   5   우승예찬        한    수   4  52.0  △박시천    서홍수  김지영              "
"52","   6   버니스케이      뉴    거   3  55.0    원정일    박종곤  김광두              "
"53","   7   노피어          한    암   4  52.0    신대전    유재길  금악목장            "
"54","   8   선더붐          미    수   3  54.0    박태종    박흥진  변완석              "
"55","   9   대박찬스        미    거   3  54.0    유상완    김점오  이건행              "
"56","  10   마이패밀리      한    수   4  50.0  ●유미라    박흥진  김도윤              "
"57","  11   큰용맹          호    수   2  53.0    조경호    신우철  이건행              "
"58","  12   무한투혼        뉴    거   5  56.0    정평수    지용훈  조용학              "
"59","--------------------------------------------------------------------------"
"60","                                                  -- 총전적--  -1년전적-"
"61"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
