"","x"
"1",""
"2",""
"3","제목 : 11.02.26 제 13 일  토 요일   1경주;   "
"4",""
"5"," 1300 M   출주:14두    국6   ( 350점이하        3세이상   )     출발:11:10"
"6"," 마령          일반      "
"7","  15,552,000원    6,048,000원    4,032,000원    1,728,000원    1,440,000원 "
"8","--------------------------------------------------------------------------"
"9"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"10","--------------------------------------------------------------------------"
"11","   1   천지광채        한    수   3  54.0    박을운    구자흥  송숙자              "
"12","   2   프리랜드        한    암   4  54.0    박병윤    하재흥  우순근              "
"13","   3   코리아챔프      한    수   3  52.0  △박시천    박흥진  (주)늘푸른목장      "
"14","   4   매직버드        한    암   4  50.0  ●김정준    김학수  안영환              "
"15","   5   미스제이드      한(포)암   4  54.0    부민호    서정하  김선교              "
"16","   6   카이트          한    암   4  51.0  ▲김혜선    서홍수  김지영              "
"17","   7   위너헌터        한    암   3  53.0    오경환    박대흥  류순곤              "
"18","   8   승리의함성      한    암   3  53.0    최원준    지용철  황의영              "
"19","   9   터프런          한    수   3  54.0    조인권    김호    김휘남              "
"20","  10   황금캡틴        한    거   3  54.0    한성열    김순근  원흥순              "
"21","  11   스카이디바      한    암   4  54.0    하마다    김효섭  박재율              "
"22","  12   우리야          한    거   3  51.0  ▲장추열    배대선  변영남              "
"23","  13   파이널퀸        한    암   4  50.0  ●이강서    안병기  이건행              "
"24","  14   윙스톰          한    암   4  54.0    정평수    지용훈  하광호              "
"25","--------------------------------------------------------------------------"
"26","                                                  -- 총전적--  -1년전적-"
"27"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"28","--------------------------------------------------------------------------"
"29","   1   천지광채                110    110    110    0  0   4    0  0   4"
"30","   2   프리랜드                180    180    180    0  1  13    0  1  12"
"31","   3   코리아챔프                0      0      0    0  0   3    0  0   3"
"32","   4   매직버드                180    180    180    0  1  13    0  1  12"
"33","   5   미스제이드                0      0      0    0  0   3    0  0   3"
"34","   6   카이트                  110    110      0    0  0  10    0  0   9"
"35","   7   위너헌터                  0      0      0    0  0   4    0  0   4"
"36","   8   승리의함성              180    180    180    0  1   3    0  1   3"
"37","   9   터프런                    0      0      0    0  0   3    0  0   3"
"38","  10   황금캡틴                  0      0      0    0  0   3    0  0   3"
"39","  11   스카이디바                0      0      0    0  0   6    0  0   6"
"40","  12   우리야                    0      0      0    0  0   6    0  0   6"
"41","  13   파이널퀸                180    180    180    0  1   9    0  1   9"
"42","  14   윙스톰                    0      0      0    0  0  15    0  0  13"
"43","--------------------------------------------------------------------------"
"44","※ 총점수 : 93년 개인마주제이후 1-3위점수          "
"45",""
"46",""
"47","제목 : 11.02.26 제 13 일  토 요일   2경주;   "
"48",""
"49"," 1200 M   출주:14두    국6   ( 350점이하        3세       )     출발:11:35"
"50"," 마령          일반      "
"51","  15,552,000원    6,048,000원    4,032,000원    1,728,000원    1,440,000원 "
"52","--------------------------------------------------------------------------"
"53"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"54","--------------------------------------------------------------------------"
"55","   1   포트스타        한    수   3  54.0    신대전    천창기  이영록              "
"56","   2   천승            한    수   3  50.0  ●이강서    안병기  은희만              "
"57","   3   브라보투게더    한    거   3  54.0    양희진    김문갑  김성두              "
"58","   4   대산레이디      한    암   3  53.0    이기회    정호익  오종택              "
"59","   5   라이더캣        한    암   3  53.0    함완식    김윤섭  한광세              "
"60","   6   베스트아이콘    한    거   3  54.0    이애리    박윤규  이국진              "
