"","x"
"1",""
"2",""
"3","제목 : 11.05.07 제 33 일  토 요일   1경주;   "
"4",""
"5"," 1200 M   출주:10두    국5   ( 800점이하        3세이상   )     출발:11:10"
"6"," 마령          일반      "
"7","  19,980,000원    7,770,000원    5,180,000원    2,220,000원    1,850,000원 "
"8","--------------------------------------------------------------------------"
"9"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"10","--------------------------------------------------------------------------"
"11","   1   올가닉비타민    한    암   3  53.0    김동철    지용철  임수복              "
"12","   2   와와둥둥        한    수   3  54.0    문세영    하재흥  강용식              "
"13","   3   마이패밀리      한    수   4  52.0  ●유미라    박흥진  김도윤              "
"14","   4   젬마            한    암   4  54.0    한창민    강명준  이국진              "
"15","   5   신출몰이        한    암   6  54.0    이기회    최혜식  최건호              "
"16","   6   무브먼트        한    수   3  54.0    조인권    김호    박성구              "
"17","   7   바로사브리즈    한    거   4  56.0    오경환    천창기  천병득              "
"18","   8   러브랭귀사      한    암   4  54.0    문정균    정호익  정춘복              "
"19","   9   라온스피드      한    수   3  54.0    조경호    신우철  라온건설            "
"20","  10   오복이          한    거   3  52.0  △박시천    고옥봉  전좌식              "
"21","--------------------------------------------------------------------------"
"22","                                                  -- 총전적--  -1년전적-"
"23"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"24","--------------------------------------------------------------------------"
"25","   1   올가닉비타민            510    510    510    1  0   8    1  0   8"
"26","   2   와와둥둥                360    360    360    0  2   4    0  2   4"
"27","   3   마이패밀리                0      0      0    0  0  17    0  0  13"
"28","   4   젬마                    580    400      0    1  1   3    1  0   2"
"29","   5   신출몰이                756      0      0    0  3  50    0  0  13"
"30","   6   무브먼트                400    400    400    1  0   6    1  0   6"
"31","   7   바로사브리즈            400    400    400    1  0  16    1  0   9"
"32","   8   러브랭귀사              690    690    120    0  3  12    0  3   9"
"33","   9   라온스피드              580    580    400    1  1   2    1  1   2"
"34","  10   오복이                    0      0      0    0  0   8    0  0   8"
"35","--------------------------------------------------------------------------"
"36","※ 총점수 : 93년 개인마주제이후 1-3위점수          "
"37",""
"38",""
"39","제목 : 11.05.07 제 33 일  토 요일   2경주;   "
"40",""
"41"," 1200 M   출주:12두    혼4   ( 1,600점이하      3세이상   )     출발:11:35"
"42"," 마령          일반      "
"43","  17,550,000원    6,825,000원    4,550,000원    1,950,000원    1,625,000원 "
"44","--------------------------------------------------------------------------"
"45"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"46","--------------------------------------------------------------------------"
"47","   1   당대여걸        한    암   4  52.0    황순도    김윤섭  박종률              "
"48","   2   초원대장        한    거   4  54.0    조인권    최상식  조동식              "
"49","   3   명수재          한    수   3  52.0    이기회    김순근  안태건              "
"50","   4   선더붐          미    수   3  54.0    박태종    박흥진  변완석              "
"51","   5   우승예찬        한    수   4  54.0    최원준    서홍수  김지영              "
"52","   6   플로리다의별    미    수   3  54.0    문정균    김대근  최상섭              "
"53","   7   조이오브리빙    미    암   3  51.0  △장추열    배대선  강종우              "
"54","   8   수성대사        미    거   3  54.0    문세영    하재흥  (주)수성            "
"55","   9   큰용맹          호    수   2  53.0    조경호    신우철  이건행              "
"56","  10   샛별사랑        한    암   4  50.0  △김혜선    최영주  이미경              "
"57","  11   버니스케이      뉴    거   3  55.0    원정일    박종곤  김광두              "
"58","  12   코리안볼트      미    암   3  53.0    양희진    김문갑  장석은              "
"59","--------------------------------------------------------------------------"
"60","                                                  -- 총전적--  -1년전적-"
