"","x"
"1",""
"2",""
"3","제목 : 11.03.05 제 15 일  토 요일   1경주;   "
"4",""
"5"," 1200 M   출주: 9두    국6   ( 350점이하        3세       )     출발:11:10"
"6"," 마령          일반      "
"7","  15,552,000원    6,048,000원    4,032,000원    1,728,000원    1,440,000원 "
"8","--------------------------------------------------------------------------"
"9"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"10","--------------------------------------------------------------------------"
"11","   1   더블프라다      한    암   3  49.0  ●유미라    박흥진  강승연              "
"12","   2   새벽날개        한    수   3  54.0    최원준    지용철  명인환              "
"13","   3   장송            한    암   3  53.0    김귀배    임봉춘  강승연              "
"14","   4   가속돌파        한    암   3  53.0    김영진    서인석  오호극              "
"15","   5   퍼펙트카        한    수   3  51.0  ▲장추열    배대선  이승근              "
"16","   6   동녘의힘        한    수   3  54.0    오경환    임봉춘  민홍기              "
"17","   7   볼트러너        한(포)수   3  54.0    이상혁    김효섭  김영식              "
"18","   8   샤이닝스톰      한    수   3  54.0    정기용    배휴준  이성재              "
"19","   9   버스터빌리      한    거   3  52.0  △박상우    김일성  조창규              "
"20","--------------------------------------------------------------------------"
"21","                                                  -- 총전적--  -1년전적-"
"22"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"23","--------------------------------------------------------------------------"
"24","   1   더블프라다                0      0      0    0  0   3    0  0   3"
"25","   2   새벽날개                  0      0      0    0  0   2    0  0   2"
"26","   3   장송                      0      0      0    0  0   3    0  0   3"
"27","   4   가속돌파                  0      0      0    0  0   5    0  0   5"
"28","   5   퍼펙트카                110    110    110    0  0   3    0  0   3"
"29","   6   동녘의힘                  0      0      0    0  0   2    0  0   2"
"30","   7   볼트러너                  0      0      0    0  0   2    0  0   2"
"31","   8   샤이닝스톰              180    180    180    0  1   5    0  1   5"
"32","   9   버스터빌리                0      0      0    0  0   4    0  0   4"
"33","--------------------------------------------------------------------------"
"34","※ 총점수 : 93년 개인마주제이후 1-3위점수          "
"35",""
"36",""
"37","제목 : 11.03.05 제 15 일  토 요일   2경주;   "
"38",""
"39"," 1200 M   출주:11두    혼4   ( 1,600점이하      3세이상   )     출발:11:35"
"40"," 마령          일반      "
"41","  17,550,000원    6,825,000원    4,550,000원    1,950,000원    1,625,000원 "
"42","--------------------------------------------------------------------------"
"43"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"44","--------------------------------------------------------------------------"
"45","   1   플로리다의별    미    수   3  54.0    이준철    김대근  최상섭              "
"46","   2   지상군주        미    거   3  54.0    조경호    김순근  박재천              "
"47","   3   밸류프라이드    미    수   3  54.0    오경환    손영표  박상선              "
"48","   4   대박찬스        미    수   3  54.0    박을운    김점오  이건행              "
"49","   5   비호지세        뉴    수   3  55.0    황순도    홍대유  노병석              "
"50","   6   파워클린업      뉴    거   3  55.0    하마다    김효섭  민형근              "
"51","   7   경손            호    수   2  53.0    최정섭    유재길  이동일              "
"52","   8   조이오브리빙    미    암   3  50.0  ▲장추열    배대선  강종우              "
"53","   9   워존댄서        한    암   4  52.0    전덕용    이희영  신성철              "
"54","  10   슈퍼선데이      한    거   4  54.0    이동국    안해양  이관형              "
"55","  11   나의보배        한    거   4  50.0  ●이강서    안병기  정수남              "
"56","--------------------------------------------------------------------------"
"57","                                                  -- 총전적--  -1년전적-"
"58"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"59","--------------------------------------------------------------------------"
"60","   1   플로리다의별          1,271  1,271  1,271    0  1   5    0  1   5"
"61","   2   지상군주                971    971    971    0  0   5    0  0   5"
