"","x"
"1",""
"2",""
"3","제목 : 11.05.28 제 39 일  토 요일   1경주;   "
"4",""
"5"," 1200 M   출주:12두    국5   ( 800점이하        3세이상   )     출발:11:10"
"6"," 마령          일반      "
"7","  19,980,000원    7,770,000원    5,180,000원    2,220,000원    1,850,000원 "
"8","--------------------------------------------------------------------------"
"9"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"10","--------------------------------------------------------------------------"
"11","   1   플라이에너지    한    암   3  53.0    신형철    김명국  오호극              "
"12","   2   포토힐          한    암   3  53.0    박을운    구자흥  이영규              "
"13","   3   센친구          한    수   3  54.0    박태종    박희철  경규환              "
"14","   4   쌩쌩            한    수   4  56.0    유상완    천창기  김종욱              "
"15","   5   헤로인          한    암   4  54.0    김영진    박천서  김봉섭              "
"16","   6   첩경            한    수   3  54.0    함완식    정호익  박재율              "
"17","   7   기쁨연출        한    수   3  54.0    조경호    유재길  진교원              "
"18","   8   에스에스이천    한    암   3  51.0  △박상우    박대흥  이종욱              "
"19","   9   연승연호        한    수   3  54.0    오경환    김문갑  김연호              "
"20","  10   럭스비전        한    암   3  54.0    문세영    박윤규  김양호              "
"21","  11   토탈터프        한    수   3  54.0    정기용    이인호  신성철              "
"22","  12   초모랑마        한    암   5  53.0  △김혜선    지용훈  조용학              "
"23","--------------------------------------------------------------------------"
"24","                                                  -- 총전적--  -1년전적-"
"25"," 마번  마  명               총점수 1년점수 6개월  1위/2위/계  1위/2위/계"
"26","--------------------------------------------------------------------------"
"27","   1   플라이에너지            400    400    400    1  0   5    1  0   5"
"28","   2   포토힐                  620    620    620    1  0   5    1  0   5"
"29","   3   센친구                  510    510    510    1  0   6    1  0   6"
"30","   4   쌩쌩                    510    510    400    1  0  17    1  0  13"
"31","   5   헤로인                  520    410    120    0  1  14    0  1  10"
"32","   6   첩경                    580    580    580    1  1   4    1  1   4"
"33","   7   기쁨연출                360    360    360    0  2   5    0  2   5"
"34","   8   에스에스이천            620    620    510    1  0   5    1  0   5"
"35","   9   연승연호                360    360      0    0  2   9    0  2   9"
"36","  10   럭스비전                510    510      0    1  0   9    1  0   7"
"37","  11   토탈터프                800    800    690    0  3   6    0  3   6"
"38","  12   초모랑마                400    400    180    0  1  17    0  1  13"
"39","--------------------------------------------------------------------------"
"40","※ 총점수 : 93년 개인마주제이후 1-3위점수          "
"41",""
"42",""
"43","제목 : 11.05.28 제 39 일  토 요일   2경주;   "
"44",""
"45"," 1200 M   출주:12두    혼4   ( 1,600점이하      3세이상   )     출발:11:35"
"46"," 마령          일반      "
"47","  17,550,000원    6,825,000원    4,550,000원    1,950,000원    1,625,000원 "
"48","--------------------------------------------------------------------------"
"49"," 마번  마   명        산지  성별 연령 중량    기  수    조교사  마  주"
"50","--------------------------------------------------------------------------"
"51","   1   비더퍼스트투노  미    거   3  54.0    김동균    최혜식  박용훈              "
"52","   2   에이피플러스    미    수   3  54.0    문세영    하재흥  강용식              "
"53","   3   세이브더데이    미    암   3  53.0    김석봉    신우철  조진환              "
"54","   4   소천하          뉴    암   2  53.0    정평수    지용훈  박시용              "
"55","   5   선더붐          미    수   3  54.0    박병윤    박흥진  변완석              "
"56","   6   정상축제        미    거   3  54.0    최범현    우창구  정동진              "
"57","   7   람포            뉴    수   2  53.0    정기용    박대흥  김태옥              "
"58","   8   기쁜아침        호    암   2  53.0    원정일    배휴준  이미경              "
"59","   9   런웨이          뉴    거   2  53.0    박태종    배대선  박복용              "
"60","  10   블랙밀리언      미    거   5  57.0    이정선    최영주  이건행              "
